image_path,pca_x,pca_y,tsne_x,tsne_y,umap_x,umap_y,age,normalized_age,kmeans_label
data/image_compressed_taylorswift/1823594181965264424_11830955_small.jpeg,-9.709212,-4.010173,-33.973373,6.782666,12.556406,8.9826975,726,0.8055555555555556,0
data/image_compressed_taylorswift/1823594182527273983_11830955_small.jpeg,4.0251975,-8.303831,-31.868319,8.224828,12.340547,8.975209,725,0.8044444444444444,0
data/image_compressed_taylorswift/1823594184658107169_11830955_small.jpeg,-6.078304,-11.085147,-34.033195,6.785284,12.601966,8.943873,724,0.8033333333333333,0
data/image_compressed_taylorswift/1828565845660608819_11830955_small.jpeg,-8.768026,-10.635801,-7.2640557,5.984937,10.343411,6.937938,723,0.8022222222222222,3
data/image_compressed_taylorswift/1828565862060178012_11830955_small.jpeg,-1.1784947,-18.635277,-20.602655,6.9595017,10.929235,8.029697,722,0.8011111111111111,0
data/image_compressed_taylorswift/1828565880187942103_11830955_small.jpeg,3.2297282,-14.142778,-14.171211,5.6735516,10.2903595,8.644572,721,0.8,3
data/image_compressed_taylorswift/1828565882553544634_11830955_small.jpeg,-0.9184032,-9.191329,-13.172136,5.757858,9.84905,8.516391,720,0.7988888888888889,3
data/image_compressed_taylorswift/1828565886823333765_11830955_small.jpeg,14.042372,-13.49134,-30.169765,6.3009295,11.94932,8.960738,719,0.7977777777777778,0
data/image_compressed_taylorswift/1828565886923983203_11830955_small.jpeg,-5.604652,-16.70731,-14.188009,3.3050041,10.366048,8.203447,718,0.7966666666666666,3
data/image_compressed_taylorswift/1828827613819190454_11830955_small.jpeg,0.21190092,12.054955,19.847857,-14.636193,5.2518573,6.63806,717,0.7955555555555556,6
data/image_compressed_taylorswift/1829288181273425693_11830955_small.jpeg,-14.206015,-13.519769,-12.840371,0.9643674,10.374513,6.89307,716,0.7944444444444444,3
data/image_compressed_taylorswift/1829290717617557193_11830955_small.jpeg,-4.7292185,-8.279839,-9.39818,15.291259,9.670588,9.822393,715,0.7933333333333333,5
data/image_compressed_taylorswift/1829290718481569286_11830955_small.jpeg,-10.553603,2.8179746,1.580601,9.859745,8.492118,8.521157,714,0.7922222222222223,5
data/image_compressed_taylorswift/1829290719412524894_11830955_small.jpeg,-1.4003313,-15.743097,-15.139966,1.8780051,10.604868,7.63955,713,0.7911111111111111,3
data/image_compressed_taylorswift/1829290720503223019_11830955_small.jpeg,-9.702976,-16.148865,-19.303064,-0.6959402,10.887793,7.8356752,712,0.79,0
data/image_compressed_taylorswift/1829290720788292353_11830955_small.jpeg,-5.485606,-10.377256,-18.191822,8.768595,10.707418,8.898429,711,0.7888888888888889,0
data/image_compressed_taylorswift/1832492702986444811_11830955_small.jpeg,3.5268598,-13.134113,-11.125904,3.3012745,9.355499,8.275303,710,0.7877777777777778,3
data/image_compressed_taylorswift/1832492710662070631_11830955_small.jpeg,3.5567057,-0.40298867,0.25495574,-7.9474254,8.401428,7.524863,709,0.7866666666666666,3
data/image_compressed_taylorswift/1832495332320134417_11830955_small.jpeg,-3.8724508,-8.371696,-8.895285,-2.9747803,9.103427,7.738026,708,0.7855555555555556,3
data/image_compressed_taylorswift/1832495338670271073_11830955_small.jpeg,-6.261931,-17.111292,-13.83828,4.9351916,10.338203,8.329493,707,0.7844444444444445,3
data/image_compressed_taylorswift/1832495343007258332_11830955_small.jpeg,2.4837232,-7.283061,-30.309498,7.156639,12.1107235,9.172723,706,0.7833333333333333,0
data/image_compressed_taylorswift/1832495349030295032_11830955_small.jpeg,-7.880988,-6.5787396,-8.113257,-4.012986,8.97656,7.8304687,705,0.7822222222222223,3
data/image_compressed_taylorswift/1832495358945594619_11830955_small.jpeg,-3.0301213,-8.206058,-8.829243,-4.094096,8.902679,7.8053837,704,0.7811111111111111,3
data/image_compressed_taylorswift/1832495360313098818_11830955_small.jpeg,-8.826446,-10.914649,-17.642029,-1.7172722,10.52105,7.4467435,703,0.78,3
data/image_compressed_taylorswift/1833144084764594904_11830955_small.jpeg,-5.415904,-10.242979,-16.431152,-3.5686014,10.0821295,8.041042,702,0.7788888888888889,3
data/image_compressed_taylorswift/1833144097842479592_11830955_small.jpeg,1.8317118,-13.400623,-11.778452,-3.8476067,9.338903,7.207235,701,0.7777777777777778,3
data/image_compressed_taylorswift/1833144117220132772_11830955_small.jpeg,-4.5620847,-16.8096,-17.885359,6.005795,10.973443,8.207217,700,0.7766666666666666,0
data/image_compressed_taylorswift/1833144138644639341_11830955_small.jpeg,0.77160305,-12.528086,-32.41189,4.591508,12.364977,8.822591,699,0.7755555555555556,0
data/image_compressed_taylorswift/1838671939913283989_11830955_small.jpeg,-4.687395,-4.825218,-1.5450326,14.536672,9.515571,8.246824,698,0.7744444444444445,3
data/image_compressed_taylorswift/1838671968552065067_11830955_small.jpeg,-7.3430285,-13.395474,-15.638302,10.306048,10.801036,8.518331,697,0.7733333333333333,0
data/image_compressed_taylorswift/1838671977880171760_11830955_small.jpeg,-2.1886868,-9.039184,-32.10032,12.301823,12.843734,8.042312,696,0.7722222222222223,0
data/image_compressed_taylorswift/1838671978777659212_11830955_small.jpeg,2.8737578,-18.88954,-27.99823,3.6991894,11.97023,8.55544,695,0.7711111111111111,0
data/image_compressed_taylorswift/1838671987862472764_11830955_small.jpeg,-7.293625,-1.5029211,-7.4105334,14.021967,9.435645,9.530145,694,0.77,5
data/image_compressed_taylorswift/1838944062447668022_11830955_small.jpeg,-0.857554,15.423568,19.254995,-3.234888,6.124651,8.318515,693,0.7688888888888888,1
data/image_compressed_taylorswift/1838944087923780715_11830955_small.jpeg,-3.758076,-15.412705,-20.287653,5.4548388,11.01898,7.718391,692,0.7677777777777778,0
data/image_compressed_taylorswift/1838944092059495186_11830955_small.jpeg,3.5929408,-14.972595,-13.067874,3.9788256,9.787591,8.577921,691,0.7666666666666667,3
data/image_compressed_taylorswift/1838944094785851351_11830955_small.jpeg,-6.4891324,0.824108,6.3897786,16.77436,8.151672,8.891591,690,0.7655555555555555,5
data/image_compressed_taylorswift/1839497139858617406_11830955_small.jpeg,-3.4572375,21.858171,33.571392,1.2220967,4.014279,4.1472135,689,0.7644444444444445,4
data/image_compressed_taylorswift/1841152910868759391_11830955_small.jpeg,-6.613724,-14.286853,-32.688625,3.7915905,12.399276,8.6087265,688,0.7633333333333333,0
data/image_compressed_taylorswift/1841152912202453974_11830955_small.jpeg,4.111399,-15.871422,-27.495632,6.396317,11.4173,8.89402,687,0.7622222222222222,0
data/image_compressed_taylorswift/1841152918208880843_11830955_small.jpeg,-9.898119,-7.0507536,-35.80256,7.731132,12.665117,8.729926,686,0.7611111111111111,0
data/image_compressed_taylorswift/1841152918829576801_11830955_small.jpeg,-8.299891,-1.8390566,-35.92178,6.726819,12.637641,8.941124,685,0.76,0
data/image_compressed_taylorswift/1843319939721737415_11830955_small.jpeg,-11.929559,-10.254647,1.5165933,1.2172484,9.540404,6.8838654,684,0.7588888888888888,3
data/image_compressed_taylorswift/1843319943773334196_11830955_small.jpeg,-14.98562,-12.943912,-7.7236667,11.552012,9.543098,9.059206,683,0.7577777777777778,5
data/image_compressed_taylorswift/1843319951692149989_11830955_small.jpeg,-11.478954,-13.617907,-8.221424,6.611605,10.529086,6.931823,682,0.7566666666666667,3
data/image_compressed_taylorswift/1843319952531047062_11830955_small.jpeg,-4.3481236,-19.259233,-19.072746,0.28546166,11.10194,7.774894,681,0.7555555555555555,0
data/image_compressed_taylorswift/1843319954007638237_11830955_small.jpeg,1.1519551,-8.893264,-30.294916,7.6879387,12.127979,9.209075,680,0.7544444444444445,0
data/image_compressed_taylorswift/1843319954133236450_11830955_small.jpeg,-1.7820554,-8.076256,-7.9219017,4.420943,9.765347,7.7470675,679,0.7533333333333333,3
data/image_compressed_taylorswift/1844491445914969741_11830955_small.jpeg,-22.061867,-6.440564,-9.321966,9.006279,10.086657,7.5525827,678,0.7522222222222222,3
data/image_compressed_taylorswift/1844491450268665368_11830955_small.jpeg,-5.1654344,-17.93155,-26.16984,7.6014814,11.65843,8.513598,677,0.7511111111111111,0
data/image_compressed_taylorswift/1844491457734604165_11830955_small.jpeg,-1.06139,-16.367569,-24.901228,9.363982,11.55764,8.430409,676,0.75,0
data/image_compressed_taylorswift/1844491458607052813_11830955_small.jpeg,3.2395542,-20.667664,-15.576096,2.7324162,10.649383,7.7888536,675,0.7488888888888889,3
data/image_compressed_taylorswift/1844491458992835927_11830955_small.jpeg,6.10243,-13.886808,-9.93894,3.0320468,9.535451,8.1926365,674,0.7477777777777778,3
data/image_compressed_taylorswift/1844491462113443801_11830955_small.jpeg,2.6771283,-8.330424,-33.21831,11.895366,12.768818,8.104154,673,0.7466666666666667,0
data/image_compressed_taylorswift/1844491464420315653_11830955_small.jpeg,-4.3090763,-0.2658047,-24.237463,13.919059,11.441113,7.365659,672,0.7455555555555555,0
data/image_compressed_taylorswift/1849134603063957217_11830955_small.jpeg,-8.444073,-12.853308,-20.670477,-6.368728,10.699486,7.3080907,671,0.7444444444444445,3
data/image_compressed_taylorswift/1849134652414043599_11830955_small.jpeg,-4.229152,-5.0566573,-6.216286,5.0908833,10.132682,6.929877,670,0.7433333333333333,3
data/image_compressed_taylorswift/1849134680666972395_11830955_small.jpeg,-12.00482,-9.124707,-20.142853,-0.7976672,11.002825,7.738147,669,0.7422222222222222,0
data/image_compressed_taylorswift/1849134698266153045_11830955_small.jpeg,4.2851286,-12.684962,-32.2506,5.9456406,12.352765,8.915101,668,0.7411111111111112,0
data/image_compressed_taylorswift/1849134700556378978_11830955_small.jpeg,-7.532606,-16.826435,-33.898544,9.766473,12.379557,8.269539,667,0.74,0
data/image_compressed_taylorswift/1849134703878114732_11830955_small.jpeg,-18.871517,0.471584,-14.631036,20.067892,9.625232,8.877341,666,0.7388888888888889,5
data/image_compressed_taylorswift/1849134709188162734_11830955_small.jpeg,-0.7241413,-13.032964,-33.571632,11.317531,12.682939,8.115224,665,0.7377777777777778,0
data/image_compressed_taylorswift/1854760442480740741_11830955_small.jpeg,0.41104302,-20.64167,-18.655138,1.6876117,10.935238,7.976253,664,0.7366666666666667,0
data/image_compressed_taylorswift/1854760461413670225_11830955_small.jpeg,-5.522578,-10.159302,-9.135397,1.5357769,9.457957,8.004443,663,0.7355555555555555,3
data/image_compressed_taylorswift/1854760461959005420_11830955_small.jpeg,-3.739284,-6.614636,-8.54845,1.4376464,9.400416,8.099655,662,0.7344444444444445,3
data/image_compressed_taylorswift/1854760472989981215_11830955_small.jpeg,-1.7263921,-13.315614,-24.902254,9.765001,11.662828,8.285101,661,0.7333333333333333,0
data/image_compressed_taylorswift/1854760498004910086_11830955_small.jpeg,-3.6790242,-16.04009,-20.466928,2.68792,11.045051,8.148456,660,0.7322222222222222,0
data/image_compressed_taylorswift/1854760505722303458_11830955_small.jpeg,4.013411,-8.516629,-27.175714,8.381238,11.648964,8.883945,659,0.7311111111111112,0
data/image_compressed_taylorswift/1854760514605911924_11830955_small.jpeg,7.525369,-11.977061,-14.203921,8.766003,9.915455,8.702552,658,0.73,3
data/image_compressed_taylorswift/1854760524680547212_11830955_small.jpeg,10.222661,-8.257593,-30.861004,9.518562,12.083645,8.990018,657,0.7288888888888889,0
data/image_compressed_taylorswift/1858898328754854612_11830955_small.jpeg,-18.953691,-10.278622,-17.070726,-6.7235923,9.987757,7.5945005,656,0.7277777777777777,3
data/image_compressed_taylorswift/1858898362493920514_11830955_small.jpeg,1.077244,-11.185312,-31.569956,6.4984355,12.255931,9.143193,655,0.7266666666666667,0
data/image_compressed_taylorswift/1858898373348886132_11830955_small.jpeg,-8.796118,-17.937788,-33.583885,-0.07537888,11.658812,8.270586,654,0.7255555555555555,0
data/image_compressed_taylorswift/1858898419091848668_11830955_small.jpeg,-3.5542703,-18.047813,-33.180367,13.858981,12.816386,8.228853,653,0.7244444444444444,0
data/image_compressed_taylorswift/1858898428025645610_11830955_small.jpeg,-8.473526,-18.311283,-15.722197,-3.1539936,10.067719,7.7906885,652,0.7233333333333334,3
data/image_compressed_taylorswift/1864683703045870375_11830955_small.jpeg,3.430877,-10.618451,-10.913087,9.138757,10.027714,8.1044035,651,0.7222222222222222,3
data/image_compressed_taylorswift/1864683813473598315_11830955_small.jpeg,-6.910666,-11.352515,-18.941063,6.6852183,10.859101,8.0859785,650,0.7211111111111111,0
data/image_compressed_taylorswift/1864683882931264884_11830955_small.jpeg,-5.9946213,-5.182163,-35.31905,6.5288763,12.574283,8.964017,649,0.72,0
data/image_compressed_taylorswift/1869811972548394443_11830955_small.jpeg,12.191887,7.9833326,13.070266,-7.7050214,6.179842,7.272068,648,0.7188888888888889,6
data/image_compressed_taylorswift/1869811975711020955_11830955_small.jpeg,10.466837,13.486847,13.388814,-7.2622576,6.0272446,7.608926,647,0.7177777777777777,6
data/image_compressed_taylorswift/1874915581111642220_11830955_small.jpeg,-7.3992434,23.648273,34.159824,0.82137823,3.9373364,4.073492,646,0.7166666666666667,4
data/image_compressed_taylorswift/1874915594013313522_11830955_small.jpeg,5.0442557,-11.022169,-26.989859,5.042235,11.203442,8.954509,645,0.7155555555555555,0
data/image_compressed_taylorswift/1882813030805034019_11830955_small.jpeg,-2.46561,20.163612,21.394445,-5.2854614,5.7519565,8.056863,644,0.7144444444444444,6
data/image_compressed_taylorswift/1883981915086694629_11830955_small.jpeg,-16.706913,0.2107557,7.3241086,19.839283,7.8879075,9.889248,643,0.7133333333333334,5
data/image_compressed_taylorswift/1883981916462524874_11830955_small.jpeg,-9.227363,-6.365389,7.067232,19.105206,7.840341,9.93418,642,0.7122222222222222,5
data/image_compressed_taylorswift/1883981921252303300_11830955_small.jpeg,-7.493135,-15.102584,-13.8346195,-1.157121,10.262843,7.643596,641,0.7111111111111111,3
data/image_compressed_taylorswift/1883981922753870834_11830955_small.jpeg,-7.994799,-13.632669,-12.463396,-0.58041376,9.927016,7.8646865,640,0.71,3
data/image_compressed_taylorswift/1884315434740619459_11830955_small.jpeg,7.1552377,0.062375687,-8.371209,-12.679948,8.316645,6.786382,639,0.7088888888888889,7
data/image_compressed_taylorswift/1884315458019041755_11830955_small.jpeg,-5.9494586,-14.999061,-24.059113,12.688805,11.3857355,7.589175,638,0.7077777777777777,0
data/image_compressed_taylorswift/1884315477489009284_11830955_small.jpeg,-4.225007,-17.736847,-29.652912,-2.2238622,11.443725,8.684511,637,0.7066666666666667,0
data/image_compressed_taylorswift/1884315485114409290_11830955_small.jpeg,11.997473,-20.456089,-16.872927,6.260647,11.165718,8.573768,636,0.7055555555555556,0
data/image_compressed_taylorswift/1884315497965771618_11830955_small.jpeg,3.1550145,-11.11664,-29.339182,9.562957,11.8859,8.965691,635,0.7044444444444444,0
data/image_compressed_taylorswift/1884315498829802631_11830955_small.jpeg,-9.901724,-9.739957,-6.7759356,6.3408704,10.220296,6.851888,634,0.7033333333333334,3
data/image_compressed_taylorswift/1884639597766589116_11830955_small.jpeg,1.2137002,11.0025625,17.948465,-3.5517716,6.0981746,8.028281,633,0.7022222222222222,1
data/image_compressed_taylorswift/1884639610609355405_11830955_small.jpeg,-2.0613322,-3.4047527,-4.4755855,16.946186,9.358482,9.460002,632,0.7011111111111111,5
data/image_compressed_taylorswift/1884639610911469288_11830955_small.jpeg,-1.4769208,0.40380636,7.5799055,17.5561,7.7922554,9.813095,631,0.7,5
data/image_compressed_taylorswift/1884639611322475364_11830955_small.jpeg,-7.544342,-1.1310276,-4.2989035,16.96069,9.550556,9.511837,630,0.6988888888888889,5
data/image_compressed_taylorswift/1884683667763188692_11830955_small.jpeg,8.982135,8.34795,20.103891,-4.091896,5.9814124,8.19139,629,0.6977777777777778,1
data/image_compressed_taylorswift/1884683673173919594_11830955_small.jpeg,-2.824017,15.933,20.302652,-3.9844277,6.1001205,8.230707,628,0.6966666666666667,1
data/image_compressed_taylorswift/1884792888261445401_11830955_small.jpeg,2.567778,-12.439465,-17.339453,2.2992861,10.78621,7.641976,627,0.6955555555555556,3
data/image_compressed_taylorswift/1884792899334447243_11830955_small.jpeg,4.197231,-20.458122,-16.43586,7.193427,10.858207,8.453064,626,0.6944444444444444,0
data/image_compressed_taylorswift/1884792908754914019_11830955_small.jpeg,-8.198155,-19.768959,-14.354889,-2.539963,10.090567,7.568543,625,0.6933333333333334,3
data/image_compressed_taylorswift/1884792911204431112_11830955_small.jpeg,-0.82347107,-20.589067,-9.8729925,5.4477677,10.672947,7.495479,624,0.6922222222222222,3
data/image_compressed_taylorswift/1884792921287442741_11830955_small.jpeg,-13.164772,-1.1186217,-25.139978,13.989768,11.395383,7.2996078,623,0.6911111111111111,0
data/image_compressed_taylorswift/1884792922973446042_11830955_small.jpeg,-0.21606572,-6.5934887,-7.362188,16.633654,9.454909,9.919683,622,0.69,5
data/image_compressed_taylorswift/1885215465875974060_11830955_small.jpeg,3.9915004,7.6572976,9.075968,-1.855496,6.4133277,7.5179,621,0.6888888888888889,6
data/image_compressed_taylorswift/1886777468698821024_11830955_small.jpeg,5.861921,6.455083,5.550265,6.245421,8.051108,8.789942,620,0.6877777777777778,5
data/image_compressed_taylorswift/1886777471206952414_11830955_small.jpeg,-10.9874735,9.175602,4.777135,6.5099893,8.483428,8.774371,619,0.6866666666666666,5
data/image_compressed_taylorswift/1886777473429991848_11830955_small.jpeg,-1.6864212,3.4820101,3.8716128,7.0455174,8.590887,8.742009,618,0.6855555555555556,5
data/image_compressed_taylorswift/1886796806036066112_11830955_small.jpeg,-5.147206,7.443762,-5.4165044,-7.623668,8.728192,7.7034063,617,0.6844444444444444,3
data/image_compressed_taylorswift/1887321714195451844_11830955_small.jpeg,-2.3242967,-7.6377764,-12.574678,9.695876,10.005769,8.870994,616,0.6833333333333333,5
data/image_compressed_taylorswift/1887321748261592054_11830955_small.jpeg,5.102351,2.0191796,14.767602,-1.5211762,6.7258286,8.320449,615,0.6822222222222222,1
data/image_compressed_taylorswift/1887321756901934693_11830955_small.jpeg,-5.838197,8.343905,14.565066,5.4567914,6.924731,8.839942,614,0.6811111111111111,1
data/image_compressed_taylorswift/1887321760894943946_11830955_small.jpeg,6.7028055,1.6857992,13.368709,3.5261805,6.86679,8.8370075,613,0.68,1
data/image_compressed_taylorswift/1892145183877925366_11830955_small.jpeg,-1.8453794,14.884512,28.675112,-13.66345,5.6567554,7.2832155,612,0.6788888888888889,6
data/image_compressed_taylorswift/1892145184255277528_11830955_small.jpeg,-0.1252704,14.299201,28.655575,-13.658967,5.702195,7.166719,611,0.6777777777777778,6
data/image_compressed_taylorswift/1893705162195956200_11830955_small.jpeg,-2.2511451,-18.266497,-19.828287,0.9461038,11.070096,7.8312836,610,0.6766666666666666,0
data/image_compressed_taylorswift/1893705166440549452_11830955_small.jpeg,-1.2534554,-15.020138,-18.121983,-0.8901666,10.841043,7.7294745,609,0.6755555555555556,0
data/image_compressed_taylorswift/1893705168252505210_11830955_small.jpeg,6.16133,-12.784132,-9.913421,3.328876,9.733291,8.33541,608,0.6744444444444444,3
data/image_compressed_taylorswift/1893705169158385555_11830955_small.jpeg,-9.612375,-9.781752,-34.530605,3.7593162,12.271979,8.786162,607,0.6733333333333333,0
data/image_compressed_taylorswift/1894889645532223313_11830955_small.jpeg,2.7700222,11.403866,23.540497,1.7860686,6.0881934,7.8615303,606,0.6722222222222223,6
data/image_compressed_taylorswift/1894889950256587091_11830955_small.jpeg,-3.1639297,13.47082,2.9315946,-15.240973,7.341992,7.399232,605,0.6711111111111111,1
data/image_compressed_taylorswift/1894889983509228108_11830955_small.jpeg,12.752544,6.624673,3.0648525,-15.75471,7.3280754,6.937579,604,0.67,6
data/image_compressed_taylorswift/1896926243721196235_11830955_small.jpeg,-12.05435,9.293409,-3.7065609,-24.315031,8.032603,5.566412,603,0.6688888888888889,7
data/image_compressed_taylorswift/1897580950423055567_11830955_small.jpeg,10.179567,14.773688,16.46199,-5.1103086,6.394457,7.309218,602,0.6677777777777778,6
data/image_compressed_taylorswift/1897581275724786724_11830955_small.jpeg,11.302453,-1.701069,-2.1869967,-24.463552,7.1479325,5.8446007,601,0.6666666666666666,7
data/image_compressed_taylorswift/1897581306125106475_11830955_small.jpeg,1.0022413,9.295698,-2.3595479,-24.374023,7.2790484,5.936095,600,0.6655555555555556,7
data/image_compressed_taylorswift/1901706172752518401_11830955_small.jpeg,-6.409947,7.6238313,4.798617,13.578787,9.008887,9.304129,599,0.6644444444444444,5
data/image_compressed_taylorswift/1903796535213229856_11830955_small.jpeg,6.1291404,-14.535422,-9.691533,-0.7302521,9.248449,8.014267,598,0.6633333333333333,3
data/image_compressed_taylorswift/1903796538166189715_11830955_small.jpeg,7.563024,-18.477636,-14.123737,7.435934,10.231441,8.721607,597,0.6622222222222223,3
data/image_compressed_taylorswift/1903796541655704389_11830955_small.jpeg,7.863098,-6.985919,-0.16195676,0.8210844,8.366284,7.897654,596,0.6611111111111111,3
data/image_compressed_taylorswift/1903796548920156867_11830955_small.jpeg,-3.1138577,-5.633549,-33.08243,7.846146,12.486661,8.782696,595,0.66,0
data/image_compressed_taylorswift/1903796549356470423_11830955_small.jpeg,-11.584416,-18.536951,-9.788611,6.7087927,10.867381,7.146197,594,0.6588888888888889,3
data/image_compressed_taylorswift/1903796550002439571_11830955_small.jpeg,-10.042198,-15.183907,-9.628224,6.8790464,10.786221,7.13407,593,0.6577777777777778,3
data/image_compressed_taylorswift/1907944120614322250_11830955_small.jpeg,-3.164574,-15.369708,-8.131916,5.5018377,10.34262,7.132475,592,0.6566666666666666,3
data/image_compressed_taylorswift/1907944122216462036_11830955_small.jpeg,-9.494853,-4.954835,-8.710728,3.191628,9.782766,8.03636,591,0.6555555555555556,3
data/image_compressed_taylorswift/1907944129908854439_11830955_small.jpeg,-8.176266,7.088938,1.8335025,10.010371,8.467006,8.576304,590,0.6544444444444445,5
data/image_compressed_taylorswift/1907944134094736771_11830955_small.jpeg,6.196924,-10.739954,-8.221246,15.821513,9.477239,9.812367,589,0.6533333333333333,5
data/image_compressed_taylorswift/1907944141141274951_11830955_small.jpeg,3.0871115,-15.884777,-32.384357,4.6470857,12.34023,8.709984,588,0.6522222222222223,0
data/image_compressed_taylorswift/1908769901812751319_11830955_small.jpeg,-2.0061967,-12.32676,-13.433335,6.847271,10.054045,8.55127,587,0.6511111111111111,3
data/image_compressed_taylorswift/1908769906216906975_11830955_small.jpeg,8.205054,-14.328068,-14.151804,6.176157,10.131808,8.655297,586,0.65,3
data/image_compressed_taylorswift/1908769912894212576_11830955_small.jpeg,-9.950321,-7.3544245,-11.269552,-2.1065342,9.475451,7.8253074,585,0.6488888888888888,3
data/image_compressed_taylorswift/1908769913749831420_11830955_small.jpeg,0.8778194,-12.312567,-20.636316,-6.332237,10.77644,7.530785,584,0.6477777777777778,3
data/image_compressed_taylorswift/1908769918220779141_11830955_small.jpeg,-3.2061913,-6.68682,-10.79463,-3.9416072,9.348579,7.316642,583,0.6466666666666666,3
data/image_compressed_taylorswift/1909436879574808657_11830955_small.jpeg,3.5356658,6.3165073,2.5502577,-13.528667,6.9616575,8.117277,582,0.6455555555555555,1
data/image_compressed_taylorswift/1916141085260803333_11830955_small.jpeg,28.076683,7.3629937,21.873777,-33.614212,0.33248845,8.841928,581,0.6444444444444445,2
data/image_compressed_taylorswift/1916141090898004420_11830955_small.jpeg,18.358597,8.647584,22.799013,-34.19665,0.38378417,8.893433,580,0.6433333333333333,2
data/image_compressed_taylorswift/1916141101929064100_11830955_small.jpeg,9.138425,8.960438,12.598603,-1.2743242,6.884655,8.137838,579,0.6422222222222222,1
data/image_compressed_taylorswift/1916141102625361059_11830955_small.jpeg,15.546435,7.0095096,14.533038,-11.095492,6.307535,7.4850225,578,0.6411111111111111,6
data/image_compressed_taylorswift/1917310417923845458_11830955_small.jpeg,-3.5613377,-5.228023,-0.0978298,8.721904,8.846954,8.663155,577,0.64,5
data/image_compressed_taylorswift/1917310418469060095_11830955_small.jpeg,-7.9117346,-7.8659477,-5.769769,-1.9928229,9.22889,7.5117707,576,0.6388888888888888,3
data/image_compressed_taylorswift/1917310430464707896_11830955_small.jpeg,-13.256058,-14.98289,-7.549012,6.8365855,10.579129,6.8655534,575,0.6377777777777778,3
data/image_compressed_taylorswift/1917310432746636868_11830955_small.jpeg,-2.57426,-13.19567,-12.82724,7.8592777,10.368813,8.449062,574,0.6366666666666667,3
data/image_compressed_taylorswift/1917310433769979756_11830955_small.jpeg,-13.030781,-13.724371,-34.63402,0.35403785,12.01163,8.168215,573,0.6355555555555555,0
data/image_compressed_taylorswift/1917310438358570237_11830955_small.jpeg,-13.018659,-17.9906,-17.960924,0.4907948,10.930547,7.901151,572,0.6344444444444445,0
data/image_compressed_taylorswift/1917310456570118356_11830955_small.jpeg,-9.344493,-6.306649,-3.5434437,7.0348773,9.958483,6.8655844,571,0.6333333333333333,3
data/image_compressed_taylorswift/1917827151227332345_11830955_small.jpeg,-18.862919,5.880676,-2.2735217,4.3037443,9.159426,7.8637033,570,0.6322222222222222,3
data/image_compressed_taylorswift/1917827186023432486_11830955_small.jpeg,-1.7570752,-1.7116656,-30.753958,13.297616,12.399549,8.092197,569,0.6311111111111111,0
data/image_compressed_taylorswift/1917827195930329780_11830955_small.jpeg,-4.101374,2.0378015,3.814012,-1.5104712,8.543364,5.8801484,568,0.63,7
data/image_compressed_taylorswift/1917827200225345491_11830955_small.jpeg,-5.545093,-3.9535897,-2.697873,4.03204,9.438151,7.676062,567,0.6288888888888889,3
data/image_compressed_taylorswift/1917827212447336666_11830955_small.jpeg,-7.559264,-9.194175,-32.730347,2.9965801,12.402943,8.628976,566,0.6277777777777778,0
data/image_compressed_taylorswift/1918601456068550277_11830955_small.jpeg,-1.2736862,2.740533,0.13900673,2.9230616,8.727644,7.519767,565,0.6266666666666667,3
data/image_compressed_taylorswift/1937247806680325108_11830955_small.jpeg,16.199617,-6.257257,19.620092,-17.996408,4.943977,6.4041777,564,0.6255555555555555,6
data/image_compressed_taylorswift/1942160833928992305_11830955_small.jpeg,3.0905118,23.583393,31.108337,-0.5533409,4.116616,4.3164577,563,0.6244444444444445,4
data/image_compressed_taylorswift/1942160881618055486_11830955_small.jpeg,3.6564536,22.67008,31.03485,-0.70168537,4.1156607,4.3196735,562,0.6233333333333333,4
data/image_compressed_taylorswift/1947008723362234546_11830955_small.jpeg,-11.379698,3.676533,11.296868,5.170257,6.467456,9.370071,561,0.6222222222222222,1
data/image_compressed_taylorswift/1947008723370399639_11830955_small.jpeg,-10.191866,3.7939966,14.359598,8.382209,6.8501754,8.811823,560,0.6211111111111111,1
data/image_compressed_taylorswift/1947008723378950116_11830955_small.jpeg,-9.510269,2.1577628,11.921856,3.3311071,6.5819073,9.203044,559,0.62,1
data/image_compressed_taylorswift/1947008723387208062_11830955_small.jpeg,-23.517698,0.9321974,-5.117024,8.261207,10.223372,6.776956,558,0.6188888888888889,3
data/image_compressed_taylorswift/1954054471576494424_11830955_small.jpeg,1.1478004,14.027928,19.041212,2.564292,6.240223,8.399463,557,0.6177777777777778,1
data/image_compressed_taylorswift/1962551528415153779_11830955_small.jpeg,7.0437646,15.525703,14.436797,-5.466646,6.148794,7.678668,556,0.6166666666666667,6
data/image_compressed_taylorswift/1966965789224763979_11830955_small.jpeg,1.8352033,13.361156,6.263464,-14.67659,6.154612,7.617761,555,0.6155555555555555,6
data/image_compressed_taylorswift/1966965789249892719_11830955_small.jpeg,6.120384,10.417462,13.434759,-4.574305,6.125177,7.6912503,554,0.6144444444444445,6
data/image_compressed_taylorswift/1976571031108991417_11830955_small.jpeg,-1.8469825,7.188257,6.718283,-6.9076657,6.330103,6.156705,553,0.6133333333333333,6
data/image_compressed_taylorswift/1985823740802730794_11830955_small.jpeg,-3.1604578,23.68142,31.240135,0.9242997,4.084527,4.2975483,552,0.6122222222222222,4
